customer_id,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,call_failures,tariff_plan,status,age_group,complaints,churn
3078,35,1,4820,83,1,26,10,A,Active,30-40,N,0
3079,39,0,318,5,7,4,0,A,Inactive,Under 30,N,0
3080,38,2,12175,165,19,47,13,A,Active,Over 40,N,0
3081,42,1,13853,171,10,48,8,A,Active,30-40,N,0
3082,12,1,4570,48,226,15,4,A,Active,30-40,N,0
3083,39,0,825,20,45,12,2,A,Inactive,30-40,N,0
3084,36,1,6213,99,21,25,5,A,Active,Under 30,N,0
3085,17,3,6993,151,106,57,20,B,Active,Under 30,N,0
3086,42,1,2938,74,377,31,17,A,Active,30-40,N,0
3087,34,0,4150,74,0,21,0,A,Active,30-40,N,0
3088,26,0,510,25,35,9,6,A,Inactive,30-40,N,0
3089,39,0,0,0,1,0,0,A,Inactive,30-40,N,1
3090,23,0,3110,56,10,24,0,A,Active,30-40,N,0
3091,43,2,4023,94,17,31,9,A,Active,30-40,N,0
3092,39,0,3793,61,0,37,9,A,Active,Under 30,N,0
3093,35,0,2073,30,1,4,2,A,Active,30-40,N,0
3094,33,2,1790,48,41,21,20,A,Active,Under 30,N,0
3095,42,2,2603,63,20,21,17,A,Active,Over 40,N,0
3096,34,1,3140,23,475,4,5,A,Active,30-40,N,0
3097,40,1,3100,32,15,20,6,A,Active,30-40,N,0
3098,32,2,6910,95,10,19,6,A,Active,Over 40,N,0
3099,40,2,8523,144,399,45,14,A,Active,30-40,N,0
3100,30,1,6605,89,3,17,1,A,Active,Over 40,N,0
3101,19,0,750,20,171,3,0,B,Active,Under 30,N,0
3102,39,1,6493,71,111,39,4,A,Active,Under 30,N,0
3103,28,6,9870,77,0,34,11,B,Active,Over 40,N,0
3104,38,1,8218,138,392,43,9,A,Active,30-40,N,0
3105,28,1,15655,226,0,74,20,A,Active,Under 30,N,0
3106,36,0,4210,77,0,23,2,A,Active,30-40,N,0
3107,32,1,2825,49,167,19,6,A,Active,Under 30,N,0
3108,35,0,0,0,2,0,0,A,Inactive,Under 30,N,1
3109,42,1,15970,196,168,37,16,A,Active,Under 30,N,0
3110,40,0,1015,20,20,10,7,A,Inactive,30-40,N,0
3111,39,1,5513,98,27,23,10,A,Active,Under 30,N,1
3112,32,2,1953,47,47,74,10,A,Active,Over 40,N,0
3113,38,0,438,8,7,4,5,A,Inactive,30-40,N,1
3114,15,0,1515,18,17,9,0,A,Active,Under 30,N,0
3115,45,2,4503,78,16,38,17,A,Active,Under 30,N,0
3116,39,1,2508,64,34,37,3,A,Active,Under 30,N,0
3117,20,0,1010,24,178,8,0,B,Active,Under 30,N,0
3118,40,4,10130,138,159,45,24,A,Active,30-40,N,0
3119,30,0,0,0,0,0,0,A,Inactive,Over 40,Y,1
3120,44,2,4755,79,22,23,14,A,Active,30-40,N,0
3121,39,1,6033,101,39,16,6,A,Active,30-40,N,0
3122,34,1,4415,67,7,13,8,A,Active,30-40,N,0
3123,40,0,1295,26,39,17,5,A,Inactive,30-40,N,0
3124,38,1,3085,59,182,25,11,A,Active,Under 30,N,0
3125,11,2,4695,46,222,12,7,A,Active,30-40,N,0
3126,41,0,93,1,10,6,0,A,Inactive,Under 30,N,0
3127,29,0,815,30,8,6,14,A,Inactive,30-40,N,0
3128,41,4,9480,130,156,47,21,A,Active,30-40,N,0
3129,34,0,0,0,0,0,0,A,Active,Over 40,N,0
3130,34,0,1963,38,27,29,4,A,Inactive,30-40,N,1
3131,40,0,1015,20,20,10,7,A,Inactive,30-40,N,0
3132,38,1,2905,26,474,5,2,A,Active,30-40,N,0
3133,38,2,11580,160,43,51,7,A,Active,Over 40,N,0
3134,32,0,765,47,41,19,18,A,Inactive,30-40,N,1
3135,41,0,7463,131,392,47,3,A,Active,Under 30,N,0
3136,34,0,15305,174,139,25,7,A,Active,Under 30,N,0
3137,33,0,7428,125,374,39,2,A,Active,Under 30,N,0
3138,44,0,698,18,22,10,10,A,Inactive,30-40,N,1
3139,31,0,6290,90,0,17,0,A,Active,Over 40,N,0
3140,36,4,7460,123,287,38,13,B,Active,30-40,N,0
3141,37,0,7508,127,384,43,3,A,Active,Under 30,N,0
3142,38,1,3275,60,191,28,13,A,Active,Under 30,N,0
3143,7,2,4685,44,229,23,1,A,Active,30-40,N,0
3144,36,0,1333,38,0,4,0,A,Inactive,30-40,N,0
3145,37,0,2208,57,357,24,8,A,Active,Under 30,N,0
3146,33,0,0,0,0,0,0,A,Inactive,Under 30,N,0
3147,37,0,1370,40,24,7,5,A,Inactive,30-40,N,0
3148,34,7,10320,88,3,43,18,A,Active,Over 40,N,0
3149,23,0,1110,27,21,14,7,A,Active,Under 30,N,0
3150,39,2,3200,65,214,29,11,A,Active,30-40,N,0
